id,product_title,cluster
212_left,Laptop Acer Swift 3X SF314-510G-57MR NX.A10SV.004 (Core i5-1135G7/ 8GB LPDDR4X 4266MHz/ 512GB SSD M.2 PCIE Gen3x4/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,89
155_left,Laptop MSI Modern 15 A11M-200VN (Core i5-1135G7/ 8GB DDR4 3200MHz/ 512GB PCIe NVMe/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng,89
207_left,Laptop MSI Prestige 14 A11M-206VN (Core i5-1135G7/ 8GB LPDDR4X-4267/ 512GB PCIe NVMe Gen4x4/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,89
144_left,Laptop HP ProBook 430 G8 2H0N9PA (Core i5-1135G7/ 8GB DDR4 3200MHz/ 512GB SSD PCIe NVMe/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng,89
175_left,Laptop HP ProBook 450 G8 2H0U4PA (Core i3-1115G4/ 8GB (8GBx1) DDR4 3200MHz/ 256GB SSD M.2 PCIe/ 15.6 HD IPS/ Win10) - Hàng Chính Hãng,89
143_left,Laptop Acer Swift 3 SF313-53-503A NX.A4JSV.002 (Core i5-1135G7/ 8GB LPDDR4X 4266MHz/ 512GB SSD M.2 PCIE Gen3x4/ 13.5 QHD IPS/ Win10) - Hàng Chính Hãng,89
13_left,Laptop HP Envy 13-ba1027TU 2K0B1PA (Core i5-1135G7/ 8GB DDR4 3200MHz (Onboard)/ 256GB PCIe NVMe M.2/ 13.3 FHD IPS/ Win10) - Hàng Chính Hãng,89
289_left,Laptop HP 340s G7 36A35PA (Core i5-1035G1/ 8GB DDR4 2666MHz/ 512GB PCIe NVMe/ 14 FHD/ Win10) - Hàng Chính Hãng,90
227_left,Laptop HP 340s G7 i5-1035G1/4GD4/512GSSD/14.0FHD/FP/WL/BT/3C41WHr/XÁM/W10SL_2G5C3PA Hàng chính hãng,90
232_left,Laptop HP 340s G7 )i5-1035G1/8GD4/512GSSD/14.0FHD/FP/WL/BT/3C41WHr/XÁM/W10SL) 36A35PA - Hàng chính hãng,90
264_left,Laptop HP 340s G7 i7-1065G7/8GD4/256GSSD/14.0FHD/FP/WL/BT/3C41WHr/XÁM/W10SL_36A36PA Hàng chính hãng,90
243_left,Laptop Hp 340s G7 (i7-1065G7/8GD4/512GSSD/14.0FHD/FP/WL/BT/3C41WHr/XÁM/W10SL) - 36A37PA - Hàng chính hãng,90
214_left,Laptop HP 340s G7 2G5C6PA (Core i7-1065G7/ 4GB (1x4GB) DDR4 2666MHz/ 256GB PCIe NVMe M.2 SSD/ 14 FHD/ Win10) - Hàng Chính Hãng,90
71_left,Laptop HP 340s G7 240Q4PA (Core i3-1005G1/ 4GB DDR4 2666MHz/ 256GB SSD M.2 NVMe/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,90
11_left,Laptop HP 14s-dk1055au 171K9PA (AMD R3-3250U /4GB/ 256GB SSD/ 14 HD/ Win10) - Hàng Chính Hãng,91
263_left,Laptop HP 245 G8 (342G2PA) (R3 3250U/4GB RAM/256GB SSD/14 FHD/Win/B?c) - Hàng chính hãng,91
286_left,Laptop HP 240 G8 342G5PA (Core i3-1005G1/ 4GB/ 256GB  SSD/ 14 FHD/ WIN10) - Hàng Chính Hãng,91
86_left,Laptop HP ProBook 440 G8 2Z6G9PA (Core i3-1115G4/ 4GB(1 x 4GB) DDR4 3200Mhz/ 256GB PCIe NVMe SSD/ 14 HD/ DOS) - Hàng Chính Hãng,91
238_left,Notebook HP Probook 450 G8_2H0Y1PA ( i7-1165G7/16GD4/512GSSD/15.6FHD_1000PCY/WL/BT/3C/ALU/B?C/W10SL/LED KB/2G_MX450)- Hàng Chính Hãng,91
244_left,Laptop HP 250 G8 389X8PA (Core i3-1005G1/ 4GB/ 256GB M.2/ 15.6 HD/ Win10) - Hàng Chính Hãng,91
240_right,Laptop HP 15s-fq1106TU (193Q2PA)- hàng chính hãng,91
377_right,Laptop HP ProBook 450 G6 6FH07PA - B?c - Hàng chính hãng,91
173_left,Laptop HP Probook 430 G8 2Z6E8PA (Core i3-1115G4/ 4GB DDR4 3200MHz/ 256GB PCIe NVMe/ 13.3 HD/ DOS) - Hàng Chính Hãng,91
250_left,Laptop HP Envy 13-ba1027TU 2K0B1PA(Core i5-1135G7/8GB/256GB PCIE/13.3FHD/WIN10+OFFICE/VÀNG) - Hàng chính hãng,91
34_left,"Laptop HP 15s-du1055TU, Pentium 6405U(2.40 GHz,2MB),4GB RAM,256GB SSD,Intel Graphics,15.6""HD,Win 10 Home 64,Silver_1W7P3PA - Hàng Chính Hãng",91
258_left,"Laptop HP Probook 430 G6 i7-8565U/8GB/1TB/13.3""FHD/Fp/Alu/B?c 5YN01PA- Hàng Chính Hãng",91
129_left,Laptop HP ProBook 430 G8 2H0N5PA (core i3-1115G4/ 4GB/ 256GB SSD/ 13.3 FHD/ Win10) - Hàng Chính Hãng,91
141_left,"Laptop HP 245 G8 345R8PA (AMD R5 3500U/4GB RAM/256GB SSD/14""FHD/Win10/B?c) - Hàng chính hãng",91
218_left,Laptop HP ProBook 440 G8 2H0R5PA (Core i3-1115G4/ 4GB/ 256GB SSD/ 14 HD/ Win10) - Hàng Chính Hãng,91
99_left,"Laptop HP 348 G7 9PG79PA (i3-8130U/4Gb/256Gb SSD/14""/VGA ON/Dos/Silver)- Hàng Chính Hãng",91
279_left,Laptop HP Probook 430 G8 2Z6F1PA (Core i7-1165G7/ 8GB/ 512GB/ 13.3 FHD/ FreeDos) - Hàng Chính Hãng,91
140_left,"Laptop HP 245 G8 345R8PA (AMD R5 3500U/4GB RAM/256GB SSD/14""FHD/Win10/B?c) - Hàng chính hãng",91
259_left,Laptop HP 245 G8 (345R8PA) (R5 3500U/4GB RAM/256GB SSD/14 FHD/Win/B?c) - Hàng chính hãng,91
153_left,"Laptop MSI GF63 10SC-020VN ?en (CPU I7-10750H, Ram 8GB, Ssd512gb, Vga 4Gb GTX1650 , Win10 ,15.6 inch FHD) - Hàng chính hãng",92
154_left,"Laptop MSI GF63 10SC-020VN ?en (CPU I7-10750H, Ram 8GB, Ssd512gb, Vga 4Gb GTX1650 , Win10 ,15.6 inch FHD) - Hàng chính hãng",92
193_left,"Laptop MSI GF75 10SC- 013VN ?en (CPU i7-10750H, RAM 8GB, ssd 512GB NVMe PCIe , VGA GTX 1650 ,GDDR5 4GB, Win 10, 17.3 inch FHD) - Hàng chính hãng",92
235_left,"Laptop Gaming MSI GF65 THIN 10UE 286VN, Intel Core i5 10500H, 16GB Ram,SSD 512GB, Geforce RTX 3060 6GB, 15.6” IPS 144HZ, Backlight Keyboard, Win 10 Hàng chính hãng",93
205_left,Laptop Dell Inspiron 15 5502 N5I5310W (Core i5-1135G7/ 8GB DDR4 3200MHz/ 512GB M.2 PCIe NVMe/ MX330 2GB/ 15.6 FHD/ Win10) - Hàng Chính Hãng,94
210_left,Laptop Dell Vostro 5502 V5502A (Core i7-1165G7/ 16GB DDR4 3200MHz/ 512GB SSD M.2 PCIE/ MX330 2GB GDDR5/ 15.6 FHD/ Win10) - Hàng Chính Hãng,94
9_left,Laptop Dell Inspiron 3501 N3501C (Core i3-1115G4/ 4GB/ 256GB SSD/ 15.6 FHD/ Win10) - Hàng Chính Hãng,94
136_left,Laptop Dell Vostro 5490 V4I5106W (Core 5-10210U/ 8GB DDR4 2666MHz/ 256GB M.2 PCIe NVMe/ 14 FHD/ Win10) - Hàng Chính Hi?u,94
10_left,Laptop Dell Inspiron 3501 N3501C (Core i3-1115G4/ 4GB/ 256GB SSD/ 15.6 FHD/ Win10) - Hàng Chính Hãng,94
57_left,Laptop Lenovo IdeaPad 3 14ITL6 82H7003UVN (Core i5-1135G7/ 8GB (4GB x2) DDR4 3200MHz/ 512GB SSD M.2 2242 PCIe 3.0x4 NVMe/ 14 FHD/ Win10) - Hàng Chính Hãng,94
135_left,Laptop Dell Vostro 5490 V4I5106W (Core 5-10210U/ 8GB DDR4 2666MHz/ 256GB M.2 PCIe NVMe/ 14 FHD/ Win10) - Hàng Chính Hi?u,94
58_left,Laptop Dell Vostro 15 3500 V3500B (Core i5-1135G7/ 8GB/ 256GB SSD/ MX330 2GB/ 15.6 FHD/ Win10) - Hàng Chính Hãng,94
59_left,Laptop Dell Vostro 15 3500 V3500B (Core i5-1135G7/ 8GB/ 256GB SSD/ MX330 2GB/ 15.6 FHD/ Win10) - Hàng Chính Hãng,94
60_left,Laptop Dell Vostro 15 3500 V3500B (Core i5-1135G7/ 8GB/ 256GB SSD/ MX330 2GB/ 15.6 FHD/ Win10) - Hàng Chính Hãng,94
209_left,Laptop Dell Vostro 5502 V5502A (Core i7-1165G7/ 16GB DDR4 3200MHz/ 512GB SSD M.2 PCIE/ MX330 2GB GDDR5/ 15.6 FHD/ Win10) - Hàng Chính Hãng,94
120_left,Laptop Dell Inspiron 7306 N3I5202W (Core i5-1135G7/ 8GB (4GBx2) LPDDR3 4267MHz/ 512GB SSD M.2 PCIe NVMe/ 13.3 FHD/ Win10) - Hàng Chính Hãng,94
33_left,Laptop DELL Inspiron 15 7501 X3MRY1 (Core i7-10750H/ 8GB/ 512GB SSD PCIe/ GTX 1650Ti 4GB GDDR6/ 15.6 FHD/ Win10) - Hàng Chính Hãng,94
273_left,Laptop Dell Inspiron 3501 70234074 (Core i5-1135G7/ 8GB/ 512GB SSD/ MX330 2G/ 15.6 FHD/ Win10) - Hàng Chính Hãng,94
230_left,Laptop Lenovo Ideapad Slim 3-14IIL05 81WD00VJVN (Core i3-1005G1/ 4GB DDR4 2666MHz/ 256GB M.2/ 14 FHD/ Win10) - Hàng Chính Hãng,94
98_left,Laptop Dell Inspiron 7490 N4I5106W (Core i5-10210U/ 8GB LPDDR3 2133MHz/ 512GB PCIe NVMe/ MX250 2GB/ 14 FHD/ Win10) - Hàng Chính Hãng,94
189_left,Laptop Dell Inspiron 3505 Y1N1T1 (AMD R3-3250U/ 8GB/ 256GB SSD/ 15.6 FHD/ Win10) - Hàng Chính Hãng,94
203_left,Laptop Lenovo Ideapad S145-15API 81UT00F1VN (AMD R5-3500U/ 4GB DDR4 2400Mhz/ 512GB M.2 2280 PCIe/ 15.6 FHD/ Win10) - Hàng Chính Hãng,94
260_left,Laptop Dell Vostro 5502 NT0X01 (Core i5-1135G7/ 8GB DDR4 3200MHz/ 512GB M.2 PCIe NVMe/ MX330 2GB GDDR5/ 15.6 FHD/ Win10) - Hàng Chính Hãng,94
163_left,Laptop Lenovo Ideapad 5-15IIL05-81YK004VVN (Core i5-1035G1/ 8GB Onboard DDR4 3200MHz/ 256GB SSD M.2 NVMe/ MX330 2GB GDDR5/ Win10) - Hàng Chính Hãng,94
16_left,Laptop Dell Inspiron 3593 N3593C | Core i3-1005G1/ 4GB DDR4 2666MHz/ SSD 256GB PCIe/ 15.6 FHD/ Win10 - Hàng Chính Hãng,94
26_left,Laptop Lenovo IdeaPad 5 14ITL05 82FE00BFVN (Core i5-1135G7/ 8GB DDR4 3200MHz/ 512GB SSD M.2 2242 PCIe 3.0x4 NVMe/ 14 FHD/ Win10) - Hàng Chính Hãng,94
224_left,Laptop Dell Vostro 13 5301 C4VV91 (Core i5-1135G7/ 8GB LPDDR4x 4267MHz/ 256GB M.2 PCIe NVMe/ 13.3 FHD/ Win10) - Hàng Chính Hãng,94
277_left,Laptop Dell Vostro 3500 7G3982 (Core i7-1165G7/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE/ MX330 2GB GDDR5/ 15.6 FHD/ Win10) - Hàng Chính Hãng,94
255_left,Laptop Dell Inspiron 15 5502 1XGR11 (Core i5-1135G7/ 8GB DDR4 3200MHz/ 512GB M.2 PCIe Gen3 x4 NVMe/ 15.6 FHD/ Win10) - Hàng Chính Hãng,94
185_left,Laptop Dell Inspiron 5301 70232601 (Core i7-1165G7/ 8GB LPDDR4 4267MHz/ 512GB SSD M.2 PCIE/ MX350 2GB GDDR5/ 13.3 FHD WVA/ Win10) - Hàng Chính Hãng,94
96_left,Laptop Dell Vostro 3400 V4I7015W (Core i7-1165G7/ 8GB/ 512GB/ MX330 2G /14 FHD/ Win10) - Hàng Chính Hãng,94
218_right,Laptop ASUS X409MA-BV260T B?c N5030/ 4GB/ 256GB/ OB/ 14 FHD/ WIN 10 - Hàng chính hãng,95
46_left,Laptop Asus ExpertBook P2451FA-EK1620T (Core i5-10210U/ 8GB DDR4 2666MHz SDRAM/ 512GB PCIe Gen3 x2 SSD M.2/ 14 FHD/ Win10) - Hàng Chính Hãng,95
23_left,Laptop Asus Vivobook X515EA-EJ062T (Core i3-1115G4/ 4GB Onboard DDR4 2666MHz/ 512GB SSD M.2 PCIE G3X4/ 15.6 FHD/ Win10) - Hàng Chính Hãng,95
256_left,Laptop Asus VivoBook S533EA-BN115T (Core Core i5-1135G7/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE G3X2/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng,95
24_left,Laptop Asus VivoBook S14 S433EA-AM439T (Core i5-1135G7/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE G3X2/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,95
290_left,Laptop Asus TM420IA-EC031T (AMD R5-4500U/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE/ 14 FHD Touch/ Win10) - Hàng Chính Hãng,95
142_left,Laptop Asus Vivobook X415MA-BV088T (Pen N5030/ 4GB/ 256GB SSD/ 14 HD/ Win10) - Hàng Chính Hãng,95
93_left,"Laptop Asus Vivobook S15 S530FN-BQ128T Core i5-8265U/Win10 (15.6"" FHD IPS) - Hàng Chính Hãng",95
161_left,Laptop Asus ExpertBook P2451FA-EK1621 (Core i5 10210U/ 8GB DDR4 2666MHz SDRAM/ 1TB 54R HDD + 256GB SSD/ 14 FHD/ DOS) - Hàng Chính Hãng,95
194_left,Laptop Asus VivoBook Flip 14 TP470EA-EC027T (Core i3-1115G4/ 4GB DDR4/ 512GB Pcle/ 14.1 FHD IPS  Touch/ Win10) - Hàng Chính Hãng,95
92_left,Laptop Asus Vivobook R564JA-UH51T (Core i5-1035G1/ 8GB/ 256GB PCIE/ 15.6 FHD Touch/ Win10)  - Nh?p Kh?u Chính Hãng,95
124_left,Laptop Asus ExpertBook P2451FA-EK1622 (Core i7-10510U/ 8GB DDR4 2666MHz SDRAM/ 512GB SSD/ 14 FHD/ DOS) - Hàng Chính Hãng,95
88_left,Laptop Asus Vivobook D515UA-EJ082T (AMD R7-5700U/ 8GB DDR4 2666MHz/ 15.6 FHD/ Win10) - Hàng Chính Hãng,95
196_left,"Laptop Asus Vivobook Flip TM420UA-EC022T Black (Cpu R5 - 5500 (2.10 Ghz, 8 MB),RAM 4GB onboard + 4Gb DDR4, Ssd 512GB, Vga AMD Radeon Graphics, 14.0 inch FHD, FP,Touch, G?p xoay, Win 10) - Hàng chính hãng",95
30_left,Laptop Asus VivoBook S15 S533EA-BQ018T (Core i5-1135G7/ 8GB DDR4 3200MHz/ 512GB M.2 NVMe PCIe 3.0/ 15.6 FHD/ Win10) - Hàng Chính Hãng,95
48_left,Laptop Asus VivoBook S15 S533EQ-BQ011T (Core i5-1135G7/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE G3X2/ MX350 2GB GDDR5/ 15.6 FHD/ Win10) - Hàng Chính Hãng,95
182_left,Laptop Asus VivoBook M513UA-EJ033T (AMD R7-5700U/ 8GB (4GB Onboard + 4GB) DDR4 3200MHz/ 512GB SSD M.2 PCIE G3X2/ 15.6 FHD/ Win10) - Hàng Chính Hãng,95
28_left,Laptop Asus Vivobook D409DA-EK152T (AMD R5-3500U/ 4GB DDR4 2400MHz/ 256GB SSD M.2 PCIE/ 14 FHD/ Win10) - Hàng Chính Hãng,95
12_left,Laptop Asus Vivobook X515MA-BR112T (N4020/ 4G/ 256GB SSD/ 15.6 HD/ Win10) - Hàng Chính Hãng,95
117_left,Laptop Asus Vivobook X415MA-BV087T (Celeron N4020/ 4GB DDR4 2400MHz/ 256GB SSD M.2 PCIE G3X4/ 14 HD/ Win10) - Hàng Chính Hãng,95
42_left,Laptop Asus Vivobook 14 X409MA-BV260T (Pentium N5030/ 4GB DDR4/ 256GB PCIe/ 14 HD/ Win10) - Hàng Chính Hãng,95
270_left,Máy tính xách tay Laptop Dell Latitude 3410 (Intel Core I5-10210U/ 14 INCH/ RAM 8GB/ 256GB SSD/ UHD GRAPHICS/Free dos) - hàng chính hãng,96
108_left,Laptop Dell Latitude 3410 L3410I5SSD (Core i5-10210U/ 8GB RAM/ 256GB SSD/ 14 HD/ Fedora) - Hàng Chính Hãng,96
109_left,Laptop Dell Latitude 3410 L3410I5SSD (Core i5-10210U/ 8GB RAM/ 256GB SSD/ 14 HD/ Fedora) - Hàng Chính Hãng,96
31_left,Laptop Dell Latitude 3510 70233210 (Core i3-10110U/ 4GB DDR4 2667MHz (1x4GB)/ HDD 1TB 5400rpm/ 15.6 HD/ Fedora) - Hàng Chính Hãng,96
107_left,Laptop Dell Latitude 3410 L3410I5SSD (Core i5-10210U/ 8GB RAM/ 256GB SSD/ 14 HD/ Fedora) - Hàng Chính Hãng,96
199_left,Laptop Lenovo Thinkbook 13s IML 20RR00B8VN (Core i5-10210U/ 8Gb/ 512GB SSD/ 13.3 FHD/ DOS) - Hàng Chính Hãng,97
168_left,Laptop Lenovo Thinkpad E14 Gen 2-ITU 20TA002MVA (Core i7-1165G7/ 8GB DDR4-3200Mhz/ 512GB SSD M.2 2242 PCIe 3.0x4 NVMe/ 14 FHD IPS/ Dos) - Hàng Chính Hãng,97
70_left,Laptop Lenovo ThinkBook 15-IML 20RW008WVN (Core i3-10110U/ 4GB DDR4 2666MHz/ 256GB M.2 2280 PCIe NVMe/ 15.6 FHD/ Dos) - Hàng Chính Hãng,97
94_left,Laptop Lenovo Thinkpad E15 G2 20TD0081VA (Core i7-1165G7/ 8GB DDR4 3200Mhz/ 512GB M.2 2242 SSD/ 15.6 FHD IPS/ DOS) - Hàng Chính Hãng,97
242_left,Laptop Lenovo V14-IIL 82C400W3VN (Core i5-1035G1/ 4GB DDR4 2666Mhz/ 256GB M.2 2242 PCIe NVMe/ 14 HD/ Dos) - Hàng Chính Hãng,97
272_left,Laptop Lenovo Ideapad  S145-15IIL (81W8001XVN). Intel Core I3 1005G1 - Hàng Chính Hãng,98
6_left,Laptop Huawei Matebook D 15 (8GB/256GB) - Hàng Phân Ph?i Chính Hãng,98
102_left,Laptop Lenovo ThinkPad T490s 20NXS00200 Core i7-8565U/ Dos (14 FHD IPS) - Hàng Chính Hãng,98
248_left,LAPTOP CHROMEBOOK TOUCH (NL6D) - Hàng Chính Hãng,98
242_right,Laptop Lenovo ThinkPad E14 20RA007CVA - I5/Ram 8GB DDR4/512GB SSD - Hàng Chính Hãng,98
220_right,Laptop ch?i game,99
111_right,Laptop ch?i Game OneNetbook OneGx1,99
147_right,Laptop Macbook Ari ??i 2016 M?i 99% B?o Hành 12 Tháng,100
386_right,Laptop Dell Alienware M15 2019 I7-8750-8G-1TB-TX1060 6GB-W10 - B?O HÀNH 12 THÁNG,100
166_right,( B?O HÀNH HÃNG ??N THÁNG 8 - 2022) Laptop Asus TUF FA506II AL012T R5 4600H/8GB/512G SSD/GTX1650Ti 4GB/WIN10 c?u hình kh?ng,101
156_right,Hàng ngon c?u hình kh?ng  full box b?o hành chính hãng tháng 12- 2021: Laptop Asus Gaming ROG Strix G531G Core i7 9750H/8GB/512GB/120Hz/4GB GTX1650/Win10,101
154_right,Asus TUF Gaming FX505DY-AL060T/R5-3550H( B?O HÀNH HÃNG ??N 11 - 2021) Hàng m?i hàng ngon c?u hình kh?ng,101
163_right,Laptop Asus Gaming 2019 TUF FX505D R7 3750H/8GB/512GB/4GB GTX1050/ màn 120ghz( còn b?o hành hãng ??n 6 - 2021),101
161_right,acer nitro 5 core i7 9750H/8GB/256GB/4GB GTX1650/Win10 còn b?o hành hãng ??n tháng 4 2022 Máy ch?i game c?u hình kh?ng dáng th? thao,102
148_right,FULLBOX B?O HÀNH HÃNG 10 - 2022 ACER PREDATOR TRITON 500 Hàng C?c hot c?c vip,102
190_right,HP 15s-fq1107TU i3 1005G1/4GB/256GB SSD/WIN10 - B?c,103
212_right,HP 14s-dk1062au R3 3250U/4GB/512GB SSD/WIN10 - B?c,103
182_right,HP ProBook 440 G7 i3-10110U/4GB/512GB/WIN10 - B?c,103
186_right,"Asprire A515-53-50ZD/Core i5-8265U/4Gb/16Gb OT+1Tb/DVDRW/15.6""HD/Win 10/NX.H6DSV.001 - B?c",103
175_right,HP 15s-fq0018TU N5030/4GB/256GB/Intel Graphics/15.6''HD/Win 10 - B?c,103
420_right,Laptop ASUS X507UA EJ483T - i5-8250 15.6inch Vàng,104
434_right,Laptop ASus A510UA-BR1216T - I5-8250U 15.6inch Vàng,104
435_right,Laptop Asus A510UA-EJ1263T - I3-7020U 15.6inch Vàng,104
416_right,Laptop ASUS	X507UA-EJ313T I3-7020U 15.6inch Vàng,104
415_right,Laptop ASUS	X407UA-BV344T I3-8130U 14inch Xám,105
411_right,Laptop ASUS	X409FA-EK056T - I3-8145U 14inch B?C,105
384_right,Laptop ASUS	X409UA-EK093T - I3-7020U xám 14inch,105
413_right,Laptop ASUS	A510UA BR1214T - Xám I5-8250U 15.6inch,106
405_right,Laptop ASUS	X505BA - BR293T - A9-9425 15.6inch Xám,106
204_right,"Lenovo IdeaPad 3 15ADA05 R3 3250U/4GB/256GB/15.6""FHD/Win 10 - Xám",107
207_right,Lenovo ThinkBook 14-IIL i3 1005G1/4GB/512GB SSD/14.0 FHD/Intel HD/WIN10 - Xám,107
192_right,Huawei MateBook 13 i5 10210U/16GB/512GB SSD/13'' 2K/Nvidia MX250_2GB/Win10 - Xám,107
181_right,"Lenovo IdeaPad 3 14ARE05 R3 4300U/4GB/512GB/14""FHD/Win 10 - Xám",107
174_right,Asus Vivobook D509DA-EJ448T R3 3200U/4G/512GB SSD/Win 10 - B?c,108
188_right,Asus Vivobook A412FA-EK380T i3 8145U/4GB/512GB SSD/WIN10 - B?c,108
189_right,Asus Vivobook A412DA-EK160T/R5-3500U/8GB/512GB SSD/WIN10 - B?c,108
155_right,( còn bh hãng ??n 7 - 2022) Laptop Asus Vivobook X509JA EJ247T i3 1005G1/8GB/512GB SSD/Win 10,109
80_left,Laptop Asus Vivobook Flip TP412FA-EC609T (i5-10110U/8GB/512GB SSD/14FHD Touch/VGA ON/Win10/Gray/Pen)-Hàng chính hãng,109
213_right,Asus Vivobook S530FA-BQ066T/Core i5-8265U - Vàng,109
151_right,LAPTOP Asus VivoBook S430FA-EB075T - Xám (I5/4GB/1TB/14INCH),109
177_right,"Asus Vivobook S531FL-BQ422T i5 10210U/8G/512GB SSD/15.6""FHD/Nvidia MX250 2GB/Win10",109
448_right,Laptop Asus Vivobook S15 S530UN-BQ026T_Win10_Gold,109
187_right,Asus Vivobook X407UA-BV537T/Core i3-7020U/4GB/1TB/WIN10 - Vàng,109
383_right,Laptop ASUS A512FA-EJ570T - I3-8145U 15.6inch -Xanh Coban,110
225_right,Asus Zenbook UX533FD,110
252_right,Laptop Asus S430FA-EB074T-Vàng - CHÍNH HÃNG,110
223_right,"Laptop ASUS X409FA-EK470T- B?C (I3-8145U/4GB/SSD512GB/14""FHD/WIN 10)",110
172_right,Laptop ASUS Vvivobook X509MA BR270T,110
257_right,Laptop Asus X507MA-BR211T-Vàng - N5000-15.6inch,110
419_right,Laptop ASUS X507UA EJ500T i5-8250U -15.6inch Xám,110
396_right,Laptop ASUS A512FA-EJ555T - Cam San Hô 15.6inch,110
422_right,Laptop ASUS S410UN EB210T i5-8250U - 14inch Vàng,110
451_right,Laptop Asus S410UA-EB003T- I5-8250U-4G-1TB - WIN10-GOLD,110
14_right,"Laptop Asus X409FA-EK099T i5 8265, 4GB, 1TB, 14 FHD, Win10, B?c",110
421_right,Laptop ASUS S430UA EB132T i5-8250U - 14inch Xám,110
444_right,Laptop Asus X507UA-EJ483T_I5 8250U_4GB_1TB_WIN 10,110
443_right,Laptop Asus X507UF-EJ078T_I5 8250U_4GB_1TB_VGA 2GB_WIN 10,110
452_right,Laptop Asus X411UA-BV360T i5-8250-4G-1TB-WIN 10 VÀNG,110
441_right,Laptop ASUS ROG Zephyrus M GM501GM-EI005T_I7_16GB_1TB+256GB_W10,110
440_right,Laptop Asus SCAR GL504GM-ES044T_I7 8750H _16GB_1TB+256GB_15.6_Win 10,110
442_right,Laptop Asus S430UN-EB054T_I5-8250U_4GB_1TB_VGA 2GB_WIN 10_Gold Metal,110
437_right,Laptop Asus X407UF-BV058T - I7 8550U 14inch Xám,110
436_right,Laptop Asus A411UA-BV611T - Gold,110
433_right,Laptop Asus A510UN-EJ466T - I5 8250U 15.6inch  XÁM,110
432_right,Laptop Asus X507MA-BR064T - N5000 15.6inch Gold,110
431_right,Laptop Asus X507MA-BR059T - N5000 15.6inch Xám,110
438_right,Laptop Asus X407UB-BV160T - I7 8550 14inch Xám,110
1_right,"Laptop Asus Imaginebook MJ401TA, core m3 , 4G, 128G, 14in FHD 1080, new box 100%, giá r? t?ng c?p, chu?t quang, 2 ph?n m?m b?n quy?n tienganh123 và luyenthi123 tr?n ??i máy",111
201_right,Asus TUF FX505DT-HN488T R5 3550H/8GB/512GB SSD/Nvidia GTX1650_4G/WIN10 - Xám,112
195_right,Asus TUF FA506II-AL016T R7 4800H/8GB/512G /15.6 FHD/GTX1650Ti- 4GB/WIN10 - Xám,112
318_right,ASUS TUF FX705GM,112
11_right,Laptop ASUS TUF Gaming A17 FA706IU-H7133T R7-4800H 8GB 512GB  VGA GTX 1660Ti 6GB 17.3' FHD 120Hz Win 10,113
334_right,RAZER BLADE 15 2018,114
340_right,HP OMEN 17 2018,115
19_left,Apple Macbook Air 2020 - 13 Inchs (i3-10th/ 8GB/ 256GB) - Hàng Nh?p Kh?u Chính Hãng,116
3_left,Apple Macbook Pro 2020 M1 - 13 Inchs (Apple M1/ 8GB/ 512GB) - Hàng Chính Hãng,116
2_left,Apple Macbook Pro 2020 M1 - 13 Inchs (Apple M1/ 8GB/ 512GB) - Hàng Chính Hãng,116
4_left,Apple Macbook Air 2020 M1 - 13 Inchs (Apple M1/ 16GB/ 256GB) - Hàng Chính Hãng,116
5_left,Apple Macbook Air 2020 M1 - 13 Inchs (Apple M1/ 16GB/ 256GB) - Hàng Chính Hãng,116
1_left,Apple Macbook Air 2020 M1 - 13 Inchs (Apple M1/ 8GB/ 256GB) - Hàng Chính Hãng-,116
20_left,Apple Macbook Pro 2020 M1 - 13 Inchs (Apple M1/ 16GB/ 256GB) - Hàng Chính Hãng,116
0_left,Apple Macbook Pro 2020 M1 - 13 Inchs (Apple M1/ 8GB/ 256GB) - Hàng Chính Hãng,116
87_left,Apple Macbook Pro Touch Bar 2019 - 13 inchs (i5/ 8GB/ 512GB) - Hàng Nh?p Kh?u Chính Hãng,116
68_left,Apple Macbook Pro Touch Bar 2019 MV962 - 13 Inchs (i5/ 8GB/ 256GB) - Hàng Chính Hãng,116
140_right,"Macbook air 2017 MQD32 13.3""",117
142_right,Macbook air 2018 MRE82,117
141_right,"Laptop Macbook air 2015 i5.ram 4gb. ssd 128 gb 13.3"" MJVE2",117
145_right,Macbook air 2019 màu Gray,117
139_right,Macbook air 1.3 inch MQD32 Mode 2017,117
137_right,Macbook air 2012 13.3inch- MD231,117
144_right,MD224- Macbook air 2012 11 inch i5.ram4 gb. ssd128gb,117
403_right,MacBook Air 13.3 inch 2019 128GB MVFM2 Gold,117
400_right,MacBook Air 13 inch 2018 MREC2 128GB Xám,117
404_right,MacBook Air 13.3 inch 2019 128GB MVFH2 Gray,117
138_right,"Laptop macbook 2020 MWTJ2 13,3 inch",118
